Date;Close
14.03.2017;18.20711063
15.03.2017;18.41658204
16.03.2017;18.99848
17.03.2017;19.30698
20.03.2017;19.24794306
21.03.2017;19.28282089
22.03.2017;18.63831938
23.03.2017;19.15212854
24.03.2017;19.18313623
27.03.2017;18.95033361
28.03.2017;18.66380322
29.03.2017;18.49884986
30.03.2017;18.89469
31.03.2017;18.71101323
03.04.2017;18.58813289
04.04.2017;18.50945481
05.04.2017;18.47673177
06.04.2017;18.1528125
07.04.2017;18.05328
10.04.2017;17.24197202
11.04.2017;16.58074438
12.04.2017;16.63935
13.04.2017;16.19352076
18.04.2017;16.86839
19.04.2017;17.62388027
20.04.2017;17.22797115
21.04.2017;16.72419677
24.04.2017;17.0873325
25.04.2017;17.03759479
26.04.2017;16.80230961
27.04.2017;17.37591663
28.04.2017;17.47558434
02.05.2017;17.94138
04.05.2017;17.55268949
05.05.2017;17.62434546
08.05.2017;17.17163
09.05.2017;16.97454
10.05.2017;17.73904385
11.05.2017;17.47925065
12.05.2017;17.44550679
15.05.2017;17.5533596
16.05.2017;17.61525859
17.05.2017;17.49420759
18.05.2017;17.235015
19.05.2017;17.68265915
22.05.2017;18.44935341
23.05.2017;18.37608
24.05.2017;19.20221343
25.05.2017;19.76380759
26.05.2017;19.49027
29.05.2017;19.886285
30.05.2017;20.78671159
31.05.2017;21.22111988
01.06.2017;21.93336
02.06.2017;22.1154
05.06.2017;21.4968
06.06.2017;21.516
07.06.2017;21.45911318
08.06.2017;21.78917435
09.06.2017;21.98645053
12.06.2017;21.82860518
13.06.2017;22.45052643
14.06.2017;21.84256223
15.06.2017;21.51968924
16.06.2017;21.97820759
19.06.2017;22.20443574
20.06.2017;21.85627992
21.06.2017;21.78197736
22.06.2017;21.790725
23.06.2017;22.17100753
26.06.2017;22.88632
27.06.2017;22.98436
28.06.2017;22.998645
29.06.2017;23.19334
30.06.2017;23.22047545
03.07.2017;22.82468985
04.07.2017;22.41116666
05.07.2017;22.18923618
06.07.2017;21.953655
07.07.2017;21.47038218
10.07.2017;21.89578641
11.07.2017;21.91537347
12.07.2017;22.33011905
13.07.2017;22.50799241
14.07.2017;22.33440908
17.07.2017;22.3720793
18.07.2017;22.688325
19.07.2017;22.76934316
20.07.2017;23.88161821
21.07.2017;23.78232
24.07.2017;23.74578
25.07.2017;23.83175917
26.07.2017;24.13117406
27.07.2017;24.00603283
28.07.2017;23.98599166
31.07.2017;24.063435
01.08.2017;24.20846315
02.08.2017;24.13709738
03.08.2017;23.96315743
04.08.2017;23.67629992
07.08.2017;23.77317915
08.08.2017;23.36685053
09.08.2017;23.20636116
10.08.2017;23.33778619
11.08.2017;23.1714
14.08.2017;23.24998207
15.08.2017;23.14421957
16.08.2017;23.99373
17.08.2017;23.84222484
18.08.2017;23.82383
21.08.2017;23.883515
22.08.2017;23.41956913
23.08.2017;23.34184025
24.08.2017;23.48281685
25.08.2017;23.76266143
28.08.2017;23.77126043
29.08.2017;22.65027506
30.08.2017;22.6447259
31.08.2017;23.40621043
01.09.2017;23.48253715
04.09.2017;24.00019786
05.09.2017;23.58299686
06.09.2017;23.0284086
07.09.2017;25.449428
08.09.2017;26.82475693
11.09.2017;28.16
12.09.2017;29.39782957
13.09.2017;29.70427
14.09.2017;29.68596758
15.09.2017;29.00160743
18.09.2017;29.51464
19.09.2017;30.678615
20.09.2017;31.65850542
21.09.2017;31.29056
22.09.2017;31.90176
25.09.2017;31.34594492
26.09.2017;30.51765134
27.09.2017;30.45769741
28.09.2017;31.34614083
29.09.2017;31.8583125
02.10.2017;31.18509283
03.10.2017;31.28
04.10.2017;31.06500983
05.10.2017;30.99788542
06.10.2017;31.49238217
09.10.2017;31.67174167
10.10.2017;31.85527408
11.10.2017;33.05463
12.10.2017;32.43825
13.10.2017;32.76960485
16.10.2017;32.86912565
17.10.2017;31.797795
18.10.2017;31.047175
19.10.2017;31.256475
20.10.2017;31.255875
23.10.2017;31.47700685
24.10.2017;31.42314042
25.10.2017;31.70012885
26.10.2017;32.26895484
27.10.2017;32.365905
30.10.2017;32.31004266
31.10.2017;33.14449758
01.11.2017;33.09384558
02.11.2017;33.0372
