Date;Close
2017-03-14;74.0999984741211
2017-03-15;73.9800033569336
2017-03-16;76
2017-03-17;77
2017-03-20;76.4899978637695
2017-03-21;76.2799987792969
2017-03-22;73.9000015258789
2017-03-23;75.7600021362305
2017-03-24;75.6999969482422
2017-03-27;74.0999984741211
2017-03-28;73.1999969482422
2017-03-29;72.6100006103516
2017-03-30;74.5
2017-03-31;74.1999969482422
2017-04-03;73.7799987792969
2017-04-04;73.6900024414062
2017-04-05;73.3000030517578
2017-04-06;72.25
2017-04-07;72
2017-04-10;68.9100036621094
2017-04-11;66.4000015258789
2017-04-12;66.25
2017-04-13;64.8000030517578
2017-04-18;66.5
2017-04-19;70.0500030517578
2017-04-20;68.6100006103516
2017-04-21;66.7099990844727
2017-04-24;66.75
2017-04-25;65.8000030517578
2017-04-26;65.0999984741211
2017-04-27;67.4400024414062
2017-04-28;67.7900009155273
2017-05-02;69
2017-05-04;67.629997253418
2017-05-05;67.4100036621094
2017-05-08;66.5
2017-05-09;66
2017-05-10;68.7399978637695
2017-05-11;68.0100021362305
2017-05-12;67.3000030517578
2017-05-15;67.0999984741211
2017-05-16;66.3300018310547
2017-05-17;65.5999984741211
2017-05-18;65.5
2017-05-19;66.1900024414062
2017-05-22;68.9000015258789
2017-05-23;69
2017-05-24;71.4899978637695
2017-05-25;73.5999984741211
2017-05-26;73
2017-05-29;74.5
2017-05-30;77.5999984741211
2017-05-31;78.9300003051758
2017-06-01;82
2017-06-02;82
2017-06-05;80
2017-06-06;80
2017-06-07;80.1999969482422
2017-06-08;81.6900024414062
2017-06-09;82.2200012207031
2017-06-12;81.6999969482422
2017-06-13;83.9899978637695
2017-06-14;81.7399978637695
2017-06-15;81.7399978637695
2017-06-16;82.5999984741211
2017-06-19;83.9899978637695
2017-06-20;83.370002746582
2017-06-21;82.9599990844727
2017-06-22;82.5
2017-06-23;83.620002746582
2017-06-26;86
2017-06-27;86
2017-06-28;85.5
2017-06-29;86
2017-06-30;86.0400009155273
2017-07-03;85.3099975585938
2017-07-04;83.629997253418
2017-07-05;82.6999969482422
2017-07-06;81.5
2017-07-07;79.6999969482422
2017-07-10;81.4000015258789
2017-07-11;81.0299987792969
2017-07-12;82.7900009155273
2017-07-13;83.4000015258789
2017-07-14;81.8499984741211
2017-07-17;81.9100036621094
2017-07-18;82.5
2017-07-19;83.1999969482422
2017-07-20;86.4899978637695
2017-07-21;87
2017-07-24;87
2017-07-25;87.1999969482422
2017-07-26;87.2799987792969
2017-07-27;87.3899993896484
2017-07-28;86.7799987792969
2017-07-31;86.5
2017-08-01;87.1999969482422
2017-08-02;86.6900024414062
2017-08-03;85.6500015258789
2017-08-04;85.3199996948242
2017-08-07;85.6999969482422
2017-08-08;84.8099975585938
2017-08-09;84.1999969482422
2017-08-10;84.8399963378906
2017-08-11;84
2017-08-14;84.6100006103516
2017-08-15;84.6100006103516
2017-08-16;87
2017-08-17;86.8000030517578
2017-08-18;86.5
2017-08-21;86.5
2017-08-22;85.0599975585938
2017-08-23;84.7099990844727
2017-08-24;84.8000030517578
2017-08-25;84.9000015258789
2017-08-28;84.4000015258789
2017-08-29;80.5199966430664
2017-08-30;81.0100021362305
2017-08-31;83.4000015258789
2017-09-01;84.1999969482422
2017-09-04;85.5500030517578
2017-09-05;83.8000030517578
2017-09-06;82.0100021362305
2017-09-07;90.0100021362305
2017-09-08;94.6500015258789
2017-09-11;100
2017-09-12;104.599998474121
2017-09-13;107
2017-09-14;106.599998474121
2017-09-15;103.900001525879
2017-09-18;106
2017-09-19;109.5
2017-09-20;113.900001525879
2017-09-21;112
2017-09-22;114
2017-09-25;113.150001525879
2017-09-26;111.050003051758
2017-09-27;112.150001525879
2017-09-28;114.800003051758
2017-09-29;116.25
2017-10-02;114.550003051758
2017-10-03;115
2017-10-04;113.550003051758
2017-10-05;113.900001525879
2017-10-06;115.699996948242
2017-10-09;115.949996948242
2017-10-10;115.849998474121
2017-10-11;119
2017-10-12;117
2017-10-13;117.800003051758
2017-10-16;117.949996948242
2017-10-17;114.5
2017-10-18;111.5
2017-10-19;111.75
2017-10-20;112.5
2017-10-23;113.300003051758
2017-10-24;113.400001525879
2017-10-25;113.800003051758
2017-10-26;117.800003051758
2017-10-27;118.5
2017-10-30;117.949996948242
2017-10-31;120.599998474121
2017-11-01;120.599998474121
2017-11-02;120
2017-11-03;119.199996948242
2017-11-06;121
2017-11-07;124.5
2017-11-08;126.25
2017-11-09;125.199996948242
2017-11-10;124.900001525879
2017-11-13;114.75
2017-11-14;107.400001525879
2017-11-15;107
2017-11-16;110
2017-11-17;111.300003051758
2017-11-20;113.5
2017-11-21;112.449996948242
2017-11-22;106
2017-11-23;104.800003051758
2017-11-24;105
2017-11-27;107.099998474121
2017-11-28;104.5
2017-11-29;98
2017-11-30;101.5
2017-12-01;96.8000030517578
2017-12-04;96.3499984741211
2017-12-05;99.5599975585938
2017-12-06;97.9899978637695
2017-12-07;95.9199981689453
2017-12-08;94
2017-12-11;89.5
2017-12-12;91.6699981689453
2017-12-13;97.0899963378906
2017-12-14;95.3499984741211
2017-12-15;96.5
2017-12-18;95.9499969482422
2017-12-19;99.9000015258789
2017-12-20;99.5500030517578
2017-12-21;100.349998474121
2017-12-22;100.150001525879
2017-12-25;100.150001525879
2017-12-26;100.150001525879
2017-12-27;102
2017-12-28;99
2017-12-29;97
2018-01-01;97
2018-01-02;97
2018-01-03;98
2018-01-04;98
2018-01-05;99
2018-01-08;100.699996948242
2018-01-09;100
2018-01-10;98.1500015258789
2018-01-11;104.199996948242
2018-01-12;107
2018-01-15;105.800003051758
2018-01-16;111.099998474121
2018-01-17;119
2018-01-18;119.699996948242
2018-01-19;121.300003051758
2018-01-22;119.300003051758
2018-01-23;118.300003051758
2018-01-24;116.5
2018-01-25;112
2018-01-26;114.800003051758
2018-01-29;115.800003051758
2018-01-30;115.800003051758
2018-01-31;116
2018-02-01;115
2018-02-02;113.400001525879
2018-02-05;109.5
2018-02-06;106
2018-02-07;111.300003051758
2018-02-08;111
2018-02-09;106.199996948242
2018-02-12;106.699996948242
2018-02-13;109.099998474121
2018-02-14;108.900001525879
2018-02-15;108.900001525879
2018-02-16;110.800003051758
2018-02-19;109
2018-02-20;109
2018-02-21;109.5
2018-02-22;109.699996948242
2018-02-23;108.599998474121
2018-02-26;106.900001525879
2018-02-27;107.599998474121
2018-02-28;107
2018-03-01;104.800003051758
2018-03-02;105.900001525879
2018-03-05;106
2018-03-06;103.599998474121
2018-03-07;109.800003051758
2018-03-08;108.199996948242
2018-03-09;109.5
2018-03-12;114.5
2018-03-13;114.300003051758
2018-03-14;114.599998474121
2018-03-15;113.5
2018-03-16;109.199996948242
2018-03-19;109.300003051758
2018-03-20;109.800003051758
2018-03-21;112.900001525879
2018-03-22;112
2018-03-23;111
2018-03-26;109
2018-03-27;112.900001525879
2018-03-28;109.199996948242
2018-03-29;109.400001525879
2018-03-30;109.400001525879
2018-04-02;109.400001525879
2018-04-03;109.599998474121
2018-04-04;111.5
2018-04-05;114.900001525879
2018-04-06;120.400001525879
2018-04-09;123.300003051758
2018-04-10;125
2018-04-11;124.699996948242
2018-04-12;123.699996948242
2018-04-13;122.099998474121
2018-04-16;119.300003051758
2018-04-17;120
2018-04-18;121.5
2018-04-19;119.900001525879
2018-04-20;119.5
2018-04-23;120.199996948242
2018-04-24;118.199996948242
2018-04-25;115.699996948242
2018-04-26;115.599998474121
2018-04-27;116
2018-04-30;124.800003051758
2018-05-01;124.800003051758
2018-05-02;124.800003051758
2018-05-03;124.800003051758
2018-05-04;124.900001525879
2018-05-07;128
2018-05-08;137
2018-05-09;144.899993896484
2018-05-10;144.899993896484
2018-05-11;145
2018-05-14;139
2018-05-15;139.800003051758
2018-05-16;145
2018-05-17;139
2018-05-18;140
2018-05-21;147
2018-05-22;146.5
2018-05-23;144.600006103516
2018-05-24;144.699996948242
2018-05-25;144.699996948242
2018-05-28;145
2018-05-29;143.699996948242
2018-05-30;147.199996948242
2018-05-31;147.199996948242
2018-06-01;149.5
2018-06-04;157.600006103516
2018-06-05;157
2018-06-06;152.600006103516
2018-06-07;153
2018-06-08;150.199996948242
2018-06-11;143.800003051758
2018-06-12;150.199996948242
2018-06-13;155.300003051758
2018-06-14;164.699996948242
2018-06-15;168
2018-06-18;172
2018-06-19;165.199996948242
2018-06-20;165.800003051758
2018-06-21;164.100006103516
2018-06-22;166.300003051758
2018-06-25;165.800003051758
2018-06-26;165.699996948242
2018-06-27;164.899993896484
2018-06-28;157.5
2018-06-29;161.800003051758
2018-07-02;161.100006103516
2018-07-03;162.800003051758
2018-07-04;167.199996948242
2018-07-05;179
2018-07-06;176.699996948242
2018-07-09;175.800003051758
2018-07-10;178
2018-07-11;178.600006103516
2018-07-12;184.800003051758
2018-07-13;192
2018-07-16;197.399993896484
2018-07-17;201.199996948242
2018-07-18;209.800003051758
2018-07-19;203
2018-07-20;204.600006103516
2018-07-23;203.600006103516
2018-07-24;208
2018-07-25;210.199996948242
2018-07-26;214.399993896484
2018-07-27;217.600006103516
2018-07-30;214.600006103516
2018-07-31;197.5
2018-08-01;205
2018-08-02;195.399993896484
2018-08-03;197
2018-08-06;198.699996948242
2018-08-07;205.600006103516
2018-08-08;214.800003051758
2018-08-09;214.399993896484
2018-08-10;203
2018-08-13;210.600006103516
2018-08-14;213
2018-08-15;213
2018-08-16;206.600006103516
2018-08-17;203.199996948242
2018-08-20;210
2018-08-21;213
2018-08-22;206.199996948242
2018-08-23;209
2018-08-24;206.399993896484
2018-08-27;212
2018-08-28;219.199996948242
2018-08-29;219.800003051758
2018-08-30;210.399993896484
2018-08-31;206
2018-09-03;201.800003051758
2018-09-04;194.5
2018-09-05;184.699996948242
2018-09-06;182.399993896484
2018-09-07;173.5
2018-09-10;179.699996948242
2018-09-11;182.600006103516
2018-09-12;178.199996948242
2018-09-13;180.199996948242
2018-09-14;182
2018-09-17;181.199996948242
2018-09-18;189.5
2018-09-19;189.899993896484
2018-09-20;189.699996948242
2018-09-21;193.699996948242
2018-09-24;187.399993896484
2018-09-25;186.800003051758
2018-09-26;187.100006103516
2018-09-27;192.399993896484
2018-09-28;187.300003051758
2018-10-01;192.899993896484
2018-10-02;190
2018-10-03;193
2018-10-04;180.300003051758
2018-10-05;182.300003051758
2018-10-08;163.100006103516
2018-10-09;164
2018-10-10;155.5
2018-10-11;152
2018-10-12;163
2018-10-15;158.600006103516
2018-10-16;165
2018-10-17;164.5
2018-10-18;155
2018-10-19;157
2018-10-22;157
2018-10-23;144.300003051758
2018-10-24;143.300003051758
2018-10-25;151
2018-10-26;142.899993896484
2018-10-29;148.199996948242
2018-10-30;152.399993896484
2018-10-31;158.300003051758
2018-11-01;158.300003051758
2018-11-02;164.300003051758
2018-11-05;162.100006103516
2018-11-06;163.300003051758
2018-11-07;165.199996948242
2018-11-08;156
2018-11-09;149.800003051758
2018-11-12;149.800003051758
2018-11-13;146.5
2018-11-14;146.5
2018-11-15;138
2018-11-16;132.399993896484
2018-11-19;134
2018-11-20;129
2018-11-21;137.5
2018-11-22;139
2018-11-23;140.199996948242
2018-11-26;138.899993896484
2018-11-27;134.800003051758
2018-11-28;138
2018-11-29;141
2018-11-30;142.199996948242
2018-12-03;154
2018-12-04;154.100006103516
2018-12-05;148.399993896484
2018-12-06;143.699996948242
2018-12-07;144
2018-12-10;140.199996948242
2018-12-11;140.399993896484
2018-12-12;141.800003051758
2018-12-13;144
2018-12-14;143.600006103516
2018-12-17;139
2018-12-18;142.600006103516
2018-12-19;153
2018-12-20;149.800003051758
2018-12-21;151
2018-12-24;151
2018-12-25;151
2018-12-26;151
2018-12-27;147.5
2018-12-28;145.600006103516
2018-12-31;145.600006103516
2019-01-01;145.600006103516
2019-01-02;151
2019-01-03;148
2019-01-04;150.699996948242
2019-01-07;153.699996948242
2019-01-08;153.600006103516
2019-01-09;165
2019-01-10;171
2019-01-11;165.100006103516
2019-01-14;159.5
2019-01-15;162.300003051758
2019-01-16;166.600006103516
2019-01-17;171.100006103516
2019-01-18;173.899993896484
2019-01-21;172.800003051758
2019-01-22;174.100006103516
2019-01-23;194.600006103516
2019-01-24;190
2019-01-25;189.800003051758
2019-01-28;187.600006103516
2019-01-29;190.100006103516
2019-01-30;195.100006103516
2019-01-31;190
2019-02-01;190
2019-02-04;190.699996948242
2019-02-05;191.600006103516
2019-02-06;182.5
2019-02-07;178
2019-02-08;178.300003051758
2019-02-11;183.699996948242
2019-02-12;177.100006103516
2019-02-13;177.100006103516
2019-02-14;178.199996948242
2019-02-15;182.5
2019-02-18;181
2019-02-19;177.600006103516
2019-02-20;182.600006103516
2019-02-21;180
2019-02-22;178.300003051758
2019-02-25;182
2019-02-26;185.699996948242
2019-02-27;189.5
2019-02-28;190.100006103516
2019-03-01;193
2019-03-04;189.399993896484
2019-03-05;187.600006103516
2019-03-06;188
2019-03-07;185.399993896484
2019-03-08;183
2019-03-11;181.899993896484
2019-03-12;179.899993896484
2019-03-13;184
2019-03-14;183.600006103516
2019-03-15;186.100006103516
2019-03-18;188.399993896484
2019-03-19;188.300003051758
2019-03-20;186.100006103516
2019-03-21;185.300003051758
2019-03-22;185.899993896484
2019-03-25;184.5
2019-03-26;185.800003051758
2019-03-27;195.899993896484
2019-03-28;201.199996948242
2019-03-29;200
2019-04-01;204
2019-04-02;212.699996948242
2019-04-03;219.899993896484
2019-04-04;207
2019-04-05;204
2019-04-08;204.199996948242
2019-04-09;203.300003051758
2019-04-10;207.899993896484
2019-04-11;213.300003051758
2019-04-12;208.5
2019-04-15;212.5
2019-04-16;207.699996948242
2019-04-17;201
2019-04-18;202
2019-04-19;202
2019-04-22;202
2019-04-23;207
2019-04-24;211.199996948242
2019-04-25;209.899993896484
2019-04-26;211.600006103516
2019-04-29;212.5
2019-04-30;214.899993896484
2019-05-01;214.899993896484
2019-05-02;212.800003051758
2019-05-03;212.800003051758
2019-05-06;209.800003051758
2019-05-07;210.100006103516
2019-05-08;215
2019-05-09;214.300003051758
2019-05-10;212.100006103516
2019-05-13;206.800003051758
2019-05-14;209.399993896484
2019-05-15;209.300003051758
2019-05-16;212.5
2019-05-17;211.100006103516
2019-05-20;206.300003051758
2019-05-21;205.300003051758
2019-05-22;203.300003051758
2019-05-23;206
2019-05-24;218.399993896484
2019-05-27;216.399993896484
2019-05-28;213.800003051758
2019-05-29;209.699996948242
2019-05-30;214.300003051758
2019-05-31;207.800003051758
2019-06-03;203
2019-06-04;207
2019-06-05;209.800003051758
2019-06-06;212
2019-06-07;219.5
2019-06-10;228.5
2019-06-11;221.5
2019-06-12;210.300003051758
2019-06-13;206.600006103516
2019-06-14;208.5
2019-06-17;204
2019-06-18;204.5
2019-06-19;207.600006103516
2019-06-20;207.600006103516
2019-06-21;202.600006103516
2019-06-24;201.300003051758
2019-06-25;202.399993896484
2019-06-26;208.5
2019-06-27;214.100006103516
2019-06-28;215.300003051758
2019-07-01;216.600006103516
2019-07-02;215
2019-07-03;215.800003051758
2019-07-04;213.5
2019-07-05;216.899993896484
2019-07-08;217
2019-07-09;212.5
2019-07-10;215.899993896484
2019-07-11;217.399993896484
2019-07-12;217.199996948242
2019-07-15;218
2019-07-16;217.800003051758
2019-07-17;219.300003051758
2019-07-18;219.600006103516
2019-07-19;223
2019-07-22;224.899993896484
2019-07-23;224.5
2019-07-24;226.600006103516
2019-07-25;221.699996948242
2019-07-26;224.199996948242
