Date;Close
14.03.2017;14.3945737
15.03.2017;14.5525744
16.03.2017;14.5656173
17.03.2017;14.4209
21.03.2017;14.8259223
22.03.2017;14.3485659
23.03.2017;14.2485994
24.03.2017;14.2077838
27.03.2017;14.280672
28.03.2017;14.423607
29.03.2017;14.2598223
30.03.2017;13.7606607
31.03.2017;13.4029344
03.04.2017;13.6850087
04.04.2017;13.4864183
05.04.2017;13.5646009
06.04.2017;13.3605453
07.04.2017;13.2892892
10.04.2017;13.4853485
11.04.2017;13.503816
12.04.2017;13.349916
13.04.2017;13.322275
14.04.2017;13.2872883
17.04.2017;13.2640134
18.04.2017;13.140495
19.04.2017;13.044972
20.04.2017;12.8467404
21.04.2017;12.9598756
24.04.2017;13.298118
25.04.2017;13.2966925
26.04.2017;13.590906
27.04.2017;13.5444639
28.04.2017;13.4286888
01.05.2017;13.4018095
02.05.2017;13.7300336
08.05.2017;13.7280065
09.05.2017;13.641704
10.05.2017;13.5885947
11.05.2017;13.4857425
12.05.2017;13.772148
15.05.2017;12.67488
16.05.2017;12.6869785
17.05.2017;12.9240765
18.05.2017;12.727176
19.05.2017;12.7820736
22.05.2017;12.4624724
23.05.2017;12.2879568
24.05.2017;12.4410604
25.05.2017;12.527742
26.05.2017;12.780936
29.05.2017;12.6982071
30.05.2017;12.836883
31.05.2017;12.6752075
01.06.2017;12.929904
02.06.2017;13.0318718
05.06.2017;12.858629
06.06.2017;12.8286111
07.06.2017;12.9520026
08.06.2017;12.921006
09.06.2017;12.8907436
12.06.2017;12.9839876
13.06.2017;13.3269615
14.06.2017;13.1571297
15.06.2017;13.0672269
16.06.2017;13.2182555
19.06.2017;13.3012404
20.06.2017;13.3865224
21.06.2017;13.0515402
22.06.2017;13.2005809
23.06.2017;13.338192
26.06.2017;13.2940774
27.06.2017;13.270238
28.06.2017;13.137235
29.06.2017;13.3689814
30.06.2017;13.4437968
03.07.2017;13.280661
04.07.2017;13.3000285
05.07.2017;13.4633208
06.07.2017;13.5361392
07.07.2017;13.17
10.07.2017;13.2906204
11.07.2017;12.72259
12.07.2017;12.7841003
13.07.2017;12.8081221
14.07.2017;13.0702763
17.07.2017;13.0604206
18.07.2017;13.0185111
19.07.2017;13.0585641
20.07.2017;13.142094
21.07.2017;13.132459
24.07.2017;12.9613627
25.07.2017;12.8627893
26.07.2017;13.1299787
27.07.2017;13.33003
28.07.2017;13.3568064
31.07.2017;13.4872387
01.08.2017;13.482024
02.08.2017;13.4279074
