Date;Close
2008-03-28;2977,82
2008-03-31;2981,07
2008-04-01;3028,85
2008-04-02;3013,53
2008-04-03;2985,91
2008-04-04;3025,98
2008-04-07;3050,49
2008-04-08;3001,62
2008-04-09;3023,92
2008-04-10;2988,72
2008-04-11;2892,63
2008-04-14;2873,15
2008-04-15;2912,18
2008-04-16;2928,69
2008-04-17;2922,7
2008-04-18;2971,63
2008-04-21;2940,33
2008-04-22;2902,05
2008-04-23;2837,53
2008-04-24;2885,22
2008-04-25;2897,2
2008-04-28;2938,65
2008-04-29;2884,58
2008-04-30;2922,59
2008-05-05;2979,09
2008-05-06;2984,34
2008-05-07;3043,52
2008-05-08;3006,15
2008-05-09;2998,59
2008-05-12;3032,95
2008-05-13;3024,03
2008-05-14;3056,51
2008-05-15;3016,91
2008-05-16;3032,89
2008-05-19;2995,52
2008-05-20;2944,56
2008-05-21;2947,47
2008-05-23;2908,59
2008-05-26;2915,88
2008-05-27;2909,46
2008-05-28;2933,31
2008-05-29;2906,13
2008-05-30;2905,28
2008-06-02;2892,23
2008-06-03;2921,5
2008-06-04;2862,27
2008-06-05;2888,99
2008-06-06;2864,57
2008-06-09;2812,83
2008-06-10;2733,42
2008-06-11;2672,65
2008-06-12;2718,08
2008-06-13;2729,32
2008-06-16;2697,54
2008-06-17;2716,08
2008-06-18;2674,97
2008-06-19;2713,72
2008-06-20;2686,78
2008-06-23;2633,97
2008-06-24;2637,24
2008-06-25;2646,18
2008-06-26;2662,89
2008-06-27;2598,81
2008-06-30;2591,09
2008-07-01;2558,49
2008-07-02;2561,89
2008-07-03;2553,34
2008-07-04;2523,37
2008-07-07;2534,04
2008-07-08;2549,94
2008-07-09;2588,55
2008-07-10;2557,66
2008-07-11;2517,32
2008-07-14;2520,69
2008-07-15;2445,11
2008-07-16;2412,28
2008-07-17;2499,53
2008-07-18;2508,53
2008-07-21;2577,77
2008-07-22;2577,06
2008-07-23;2627,98
2008-07-24;2603,9
2008-07-25;2631,8
2008-07-28;2646,91
2008-07-29;2648,08
2008-07-30;2754,39
2008-07-31;2752,49
2008-08-01;2716,64
2008-08-04;2684,34
2008-08-05;2730,01
2008-08-06;2669,55
2008-08-07;2632,66
2008-08-08;2608,95
2008-08-11;2631,23
2008-08-12;2675,61
2008-08-13;2631,5
2008-08-14;2620,53
2008-08-18;2614,46
2008-08-19;2546,49
2008-08-20;2554,12
2008-08-21;2554,74
2008-08-22;2592,57
2008-08-25;2579,74
2008-08-26;2544,32
2008-08-27;2513,16
2008-08-28;2576,37
2008-08-29;2597,02
2008-09-01;2584,29
2008-09-02;2647,78
2008-09-03;2614,39
2008-09-04;2611,37
2008-09-05;2503,38
2008-09-08;2561,3
2008-09-09;2529,2
2008-09-10;2484,9
2008-09-11;2446,38
2008-09-12;2457,33
2008-09-15;2363,69
2008-09-16;2279,17
2008-09-17;2278,45
2008-09-18;2303,59
2008-09-19;2433,87
2008-09-22;2431,46
2008-09-23;2362,59
2008-09-24;2369,81
2008-09-25;2447,02
2008-09-26;2457,75
2008-09-29;2334,21
2008-09-30;2384,22
2008-10-01;2413,85
2008-10-02;2369,02
2008-10-03;2352,16
2008-10-06;2218,29
2008-10-07;2186,9
2008-10-08;2158,65
2008-10-09;2167,07
2008-10-10;1991,62
2008-10-13;2015,39
2008-10-14;2098,3
2008-10-15;1966,42
2008-10-16;1899,68
2008-10-17;1779,09
2008-10-20;1778,83
2008-10-21;1822,09
2008-10-22;1683,66
2008-10-23;1617,31
2008-10-24;1555,68
2008-10-27;1570,11
2008-10-28;1625,26
2008-10-29;1750,86
2008-10-30;1796,05
2008-10-31;1825,84
2008-11-03;1818,45
2008-11-04;1903,39
2008-11-05;1858,1
2008-11-06;1777,11
2008-11-07;1819,26
2008-11-10;1848,58
2008-11-12;1757,49
2008-11-13;1682,03
2008-11-14;1707,41
2008-11-17;1674,16
2008-11-18;1609,55
2008-11-19;1642,17
2008-11-20;1547,15
2008-11-21;1586,64
2008-11-24;1721,45
2008-11-25;1745,92
2008-11-26;1749,67
2008-11-27;1771,98
2008-11-28;1742,08
2008-12-01;1706,22
2008-12-02;1737,55
2008-12-03;1700,15
2008-12-04;1764,51
2008-12-05;1732,74
2008-12-08;1814,51
2008-12-09;1849,84
2008-12-10;1838,07
2008-12-11;1827,55
2008-12-12;1762,09
2008-12-15;1802,54
2008-12-16;1849,89
2008-12-17;1776,99
2008-12-18;1790,49
2008-12-19;1777,9
2008-12-22;1744,65
2008-12-23;1747,82
2008-12-29;1775,32
2008-12-30;1805,81
2008-12-31;1789,73
2009-01-05;1877,44
2009-01-06;1920,44
2009-01-07;1887,85
2009-01-08;1863,25
2009-01-09;1817,37
2009-01-12;1791,71
2009-01-13;1766,12
2009-01-14;1701,23
2009-01-15;1684,35
2009-01-16;1705,23
2009-01-19;1644,72
2009-01-20;1642,78
2009-01-21;1678,77
2009-01-22;1619,92
2009-01-23;1611,48
2009-01-26;1664,39
2009-01-27;1608,43
2009-01-28;1627,89
2009-01-29;1611,22
2009-01-30;1594,92
2009-02-02;1532,55
2009-02-03;1459,34
2009-02-04;1479,86
2009-02-05;1487,29
2009-02-06;1531,73
2009-02-09;1578,37
2009-02-10;1584,14
2009-02-11;1543,58
2009-02-12;1494,41
2009-02-13;1492,21
2009-02-16;1435,65
2009-02-17;1327,64
2009-02-18;1337,78
2009-02-19;1405,94
2009-02-20;1383,1
2009-02-23;1365,16
2009-02-24;1361,08
2009-02-25;1345,15
2009-02-26;1392,76
2009-02-27;1372,47
2009-03-02;1380,24
2009-03-03;1401,92
2009-03-04;1461,22
2009-03-05;1444,88
2009-03-06;1476,46
2009-03-09;1455,67
2009-03-10;1481,42
2009-03-11;1500,95
2009-03-12;1494,19
2009-03-13;1488,8
2009-03-16;1513,7
2009-03-17;1481,61
2009-03-18;1452,81
2009-03-19;1487,71
2009-03-20;1506,5
2009-03-23;1550,43
2009-03-24;1552,71
2009-03-25;1633,3
2009-03-26;1623,91
2009-03-27;1574,81
2009-03-30;1517,45
2009-03-31;1511,85
2009-04-01;1523,8
2009-04-02;1629,76
2009-04-03;1668,1
2009-04-06;1684,3
2009-04-07;1653,63
2009-04-08;1740,83
2009-04-09;1784,94
2009-04-14;1770,4
2009-04-15;1784,55
2009-04-16;1763,4
2009-04-17;1698,31
2009-04-20;1657,28
2009-04-21;1660,91
2009-04-22;1695,32
2009-04-23;1712,65
2009-04-24;1767,44
2009-04-27;1739,79
2009-04-28;1686,54
2009-04-29;1749,82
2009-04-30;1798,51
2009-05-04;1874,53
2009-05-05;1858,27
2009-05-06;1854,31
2009-05-07;1841,33
2009-05-08;1847,06
2009-05-11;1824,55
2009-05-12;1865,18
2009-05-13;1814,78
2009-05-14;1807,35
2009-05-15;1810,08
2009-05-18;1846,99
2009-05-19;1883,03
2009-05-20;1879,35
2009-05-21;1830,43
2009-05-22;1814,62
2009-05-25;1801,03
2009-05-26;1808,68
2009-05-27;1845,56
2009-05-28;1814,29
2009-05-29;1802,37
2009-06-01;1916,76
2009-06-02;1968,71
2009-06-03;1937,89
2009-06-04;1969
2009-06-05;1962,39
2009-06-08;1920,28
2009-06-09;1959,86
2009-06-10;2002,85
2009-06-12;2041,32
2009-06-15;2005,54
2009-06-16;1978,51
2009-06-17;1926,12
2009-06-18;1927,35
2009-06-19;1965,17
2009-06-22;1843,2
2009-06-23;1837,63
2009-06-24;1864,43
2009-06-25;1852,87
2009-06-26;1858,24
2009-06-29;1878
2009-06-30;1862,36
2009-07-01;1883,16
2009-07-02;1841,04
2009-07-03;1828,27
2009-07-06;1810,97
2009-07-07;1810,38
2009-07-08;1807,39
2009-07-09;1819,56
2009-07-10;1790,44
2009-07-13;1813,14
2009-07-14;1867,3
2009-07-15;1912,64
2009-07-16;1913,86
2009-07-17;1897,32
2009-07-20;1998,39
2009-07-21;2032,31
2009-07-22;1994,91
2009-07-23;2052,22
2009-07-24;2083,95
2009-07-27;2075,32
2009-07-28;2033,95
2009-07-29;2040,56
2009-07-30;2140,12
2009-07-31;2137,56
2009-08-03;2158,54
2009-08-04;2132,27
2009-08-05;2061,92
2009-08-06;2075,51
2009-08-07;2116,05
2009-08-10;2133,03
2009-08-11;2077,36
2009-08-12;2069,27
2009-08-13;2119,79
