Date;Close
2008-03-28;6559,9
2008-03-31;6534,97
2008-04-01;6720,33
2008-04-02;6777,44
2008-04-03;6741,72
2008-04-04;6763,39
2008-04-07;6821,03
2008-04-08;6771,98
2008-04-09;6721,36
2008-04-10;6704,32
2008-04-11;6603,57
2008-04-14;6554,49
2008-04-15;6585,05
2008-04-16;6702,84
2008-04-17;6681,81
2008-04-18;6843,08
2008-04-21;6786,55
2008-04-22;6728,3
2008-04-23;6795,03
2008-04-24;6821,32
2008-04-25;6896,58
2008-04-28;6925,33
2008-04-29;6885,34
2008-04-30;6948,82
2008-05-02;7043,23
2008-05-05;7052,08
2008-05-06;7017,1
2008-05-07;7076,25
2008-05-08;7071,9
2008-05-09;7003,17
2008-05-12;7035,95
2008-05-13;7060,19
2008-05-14;7083,24
2008-05-15;7081,05
2008-05-16;7156,55
2008-05-19;7225,94
2008-05-20;7118,5
2008-05-21;7040,83
2008-05-22;7070,33
2008-05-23;6944,05
2008-05-26;6953,84
2008-05-27;6958,66
2008-05-28;7033,84
2008-05-29;7055,03
2008-05-30;7096,79
2008-06-02;7008,77
2008-06-03;7019,13
2008-06-04;6965,43
2008-06-05;6941,83
2008-06-06;6803,81
2008-06-09;6815,63
2008-06-10;6771,1
2008-06-11;6650,26
2008-06-12;6714,52
2008-06-13;6765,32
2008-06-16;6729,88
2008-06-17;6796,16
2008-06-18;6728,91
2008-06-19;6721,17
2008-06-20;6578,44
2008-06-23;6589,46
2008-06-24;6536,06
2008-06-25;6617,84
2008-06-26;6459,6
2008-06-27;6421,91
2008-06-30;6418,32
2008-07-01;6315,94
2008-07-02;6305,42
2008-07-03;6353,74
2008-07-04;6272,21
2008-07-07;6395,75
2008-07-08;6304,41
2008-07-09;6386,46
2008-07-10;6305
2008-07-11;6153,3
2008-07-14;6200,25
2008-07-15;6081,7
2008-07-16;6155,37
2008-07-17;6271,27
2008-07-18;6382,65
2008-07-21;6424,84
2008-07-22;6442,79
2008-07-23;6536,09
2008-07-24;6440,7
2008-07-25;6436,71
2008-07-28;6351,15
2008-07-29;6398,8
2008-07-30;6460,12
2008-07-31;6479,56
2008-08-01;6396,46
2008-08-04;6349,81
2008-08-05;6518,7
2008-08-06;6561,39
2008-08-07;6543,49
2008-08-08;6561,65
2008-08-11;6609,63
2008-08-12;6585,87
2008-08-13;6422,19
2008-08-14;6442,21
2008-08-15;6446,02
2008-08-18;6432,88
2008-08-19;6282,43
2008-08-20;6317,8
2008-08-21;6236,96
2008-08-22;6342,42
2008-08-25;6296,95
2008-08-26;6340,52
2008-08-27;6321,03
2008-08-28;6420,54
2008-08-29;6422,3
2008-09-01;6421,8
2008-09-02;6518,47
2008-09-03;6467,49
2008-09-04;6279,57
2008-09-05;6127,44
2008-09-08;6263,74
2008-09-09;6233,41
2008-09-10;6210,32
2008-09-11;6178,9
2008-09-12;6234,89
2008-09-15;6064,16
2008-09-16;5965,17
2008-09-17;5860,98
2008-09-18;5863,42
2008-09-19;6189,53
2008-09-22;6107,75
2008-09-23;6068,53
2008-09-24;6052,87
2008-09-25;6173,03
2008-09-26;6063,5
2008-09-29;5807,08
2008-09-30;5831,02
2008-10-01;5806,33
2008-10-02;5660,63
2008-10-03;5797,03
2008-10-06;5387,01
2008-10-07;5326,63
2008-10-08;5013,62
2008-10-09;4887
2008-10-10;4544,31
2008-10-13;5062,45
2008-10-14;5199,19
2008-10-15;4861,63
2008-10-16;4622,81
2008-10-17;4781,33
2008-10-20;4835,01
2008-10-21;4784,41
2008-10-22;4571,07
2008-10-23;4519,7
2008-10-24;4295,67
2008-10-27;4334,64
2008-10-28;4823,45
2008-10-29;4808,69
2008-10-30;4869,3
2008-10-31;4987,97
2008-11-03;5026,84
2008-11-04;5278,04
2008-11-05;5166,87
2008-11-06;4813,57
2008-11-07;4938,46
2008-11-10;5025,53
2008-11-11;4761,58
2008-11-12;4620,8
2008-11-13;4649,52
2008-11-14;4710,24
2008-11-17;4557,27
2008-11-18;4579,47
2008-11-19;4354,09
2008-11-20;4220,2
2008-11-21;4127,41
2008-11-24;4554,33
2008-11-25;4560,42
2008-11-26;4560,5
2008-11-27;4665,27
2008-11-28;4669,44
2008-12-01;4394,79
2008-12-02;4531,79
2008-12-03;4567,24
2008-12-04;4564,23
2008-12-05;4381,47
2008-12-08;4715,88
2008-12-09;4779,11
2008-12-10;4804,88
2008-12-11;4767,2
2008-12-12;4663,37
2008-12-15;4654,82
2008-12-16;4729,91
2008-12-17;4708,38
2008-12-18;4756,4
2008-12-19;4696,7
2008-12-22;4639,02
2008-12-23;4629,38
2008-12-29;4704,86
2008-12-30;4810,2
2009-01-02;4973,07
2009-01-05;4983,99
2009-01-06;5026,31
2009-01-07;4937,47
2009-01-08;4879,91
2009-01-09;4783,89
2009-01-12;4719,62
2009-01-13;4636,94
2009-01-14;4422,35
2009-01-15;4336,73
2009-01-16;4366,28
2009-01-19;4316,14
2009-01-20;4239,85
2009-01-21;4261,15
2009-01-22;4219,42
2009-01-23;4178,94
2009-01-26;4326,87
2009-01-27;4323,42
2009-01-28;4518,72
2009-01-29;4428,11
2009-01-30;4338,35
2009-02-02;4271,04
2009-02-03;4374,96
2009-02-04;4492,79
2009-02-05;4510,49
2009-02-06;4644,63
2009-02-09;4666,82
2009-02-10;4505,54
2009-02-11;4530,09
2009-02-12;4407,56
2009-02-13;4413,39
2009-02-16;4366,64
2009-02-17;4216,6
2009-02-18;4204,96
2009-02-19;4215,21
2009-02-20;4014,66
2009-02-23;3936,45
2009-02-24;3895,75
2009-02-25;3846,21
2009-02-26;3942,62
2009-02-27;3843,74
2009-03-02;3710,07
2009-03-03;3690,72
2009-03-04;3890,94
2009-03-05;3695,49
2009-03-06;3666,41
2009-03-09;3692,03
2009-03-10;3886,98
2009-03-11;3914,1
2009-03-12;3956,22
2009-03-13;3953,6
2009-03-16;4044,54
2009-03-17;3987,77
2009-03-18;3996,32
2009-03-19;4043,46
2009-03-20;4068,74
2009-03-23;4176,37
2009-03-24;4187,36
2009-03-25;4223,29
2009-03-26;4259,37
2009-03-27;4203,55
2009-03-30;3989,23
2009-03-31;4084,76
2009-04-01;4131,07
2009-04-02;4381,92
2009-04-03;4384,99
2009-04-06;4349,81
2009-04-07;4322,5
2009-04-08;4357,92
2009-04-09;4491,12
2009-04-14;4557,01
2009-04-15;4549,79
2009-04-16;4609,46
2009-04-17;4676,84
2009-04-20;4486,3
2009-04-21;4501,63
2009-04-22;4594,42
2009-04-23;4538,21
2009-04-24;4674,32
2009-04-27;4694,07
2009-04-28;4607,42
2009-04-29;4704,56
2009-04-30;4769,45
2009-05-04;4902,45
2009-05-05;4853,03
2009-05-06;4880,71
2009-05-07;4804,1
2009-05-08;4913,9
2009-05-11;4866,91
2009-05-12;4854,11
2009-05-13;4727,61
2009-05-14;4738,47
2009-05-15;4737,5
2009-05-18;4851,96
2009-05-19;4959,62
2009-05-20;5038,94
2009-05-21;4900,67
2009-05-22;4918,75
2009-05-25;4918,45
2009-05-26;4985,6
2009-05-27;5000,77
2009-05-28;4932,88
2009-05-29;4940,82
2009-06-01;5142,56
2009-06-02;5144,06
2009-06-03;5054,53
2009-06-04;5064,8
2009-06-05;5077,03
2009-06-08;5004,72
2009-06-09;4997,86
2009-06-10;5051,18
2009-06-11;5107,26
2009-06-12;5069,24
2009-06-15;4889,94
2009-06-16;4890,72
2009-06-17;4799,98
2009-06-18;4837,48
2009-06-19;4839,46
2009-06-22;4693,4
2009-06-23;4707,15
2009-06-24;4836,01
2009-06-25;4800,56
2009-06-26;4776,47
2009-06-29;4885,09
2009-06-30;4808,64
2009-07-01;4905,44
2009-07-02;4718,49
2009-07-03;4708,21
2009-07-06;4651,82
2009-07-07;4598,19
2009-07-08;4572,65
2009-07-09;4630,07
2009-07-10;4576,31
2009-07-13;4722,34
2009-07-14;4781,69
2009-07-15;4928,44
2009-07-16;4957,19
2009-07-17;4978,4
2009-07-20;5030,15
2009-07-21;5093,97
2009-07-22;5121,56
2009-07-23;5247,28
2009-07-24;5229,36
2009-07-27;5251,55
2009-07-28;5174,74
2009-07-29;5270,32
2009-07-30;5374,52
2009-07-31;5332,14
2009-08-03;5426,85
2009-08-04;5417,02
2009-08-05;5353,01
2009-08-06;5369,98
2009-08-07;5458,96
2009-08-10;5418,12
2009-08-11;5285,81
2009-08-12;5350,09
2009-08-13;5401,11
2009-08-14;5309,11
2009-08-17;5201,61
2009-08-18;5250,74
2009-08-19;5231,98
2009-08-20;5311,06
2009-08-21;5462,74
2009-08-24;5519,75
2009-08-25;5557,09
2009-08-26;5521,97
2009-08-27;5470,33
2009-08-28;5517,35
2009-08-31;5464,61
2009-09-01;5327,29
2009-09-02;5319,84
2009-09-03;5301,42
2009-09-04;5384,43
2009-09-07;5463,51
2009-09-08;5481,73
2009-09-09;5574,26
2009-09-10;5594,77
2009-09-11;5624,02
2009-09-14;5620,24
2009-09-15;5628,98
2009-09-16;5700,26
2009-09-17;5731,14
2009-09-18;5703,83
2009-09-21;5668,65
2009-09-22;5709,38
2009-09-23;5702,05
2009-09-24;5605,21
2009-09-25;5581,41
2009-09-28;5736,31
2009-09-29;5713,52
2009-09-30;5675,16
2009-10-01;5554,55
2009-10-02;5467,9
2009-10-05;5508,85
