Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-04-18,80.449,80.87,79.627,80.87,902689
2018-04-19,80.541,81.876,80.541,81.4,640778
2018-04-20,81.583,83.101,80.358,80.358,707638
2018-04-23,80.651,81.821,80.34,81.309,372476
2018-04-24,81.235,81.766,79.736,79.736,949568
2018-04-25,79.736,80.12,78.346,79.261,625398
2018-04-26,78.987,82.241,78.218,82.241,430714
2018-04-27,82.278,82.827,81.547,82.149,382803
2018-04-30,82.461,83.686,81.382,82.004,325993
2018-05-02,82.204,82.204,79.791,79.791,769755
2018-05-04,78.805,79.353,76.061,76.591,1161175
2018-05-07,77.909,77.926,74.507,74.507,441860
2018-05-08,74.507,75.605,74.507,75.239,1252095
2018-05-09,75.239,79.261,74.727,79.078,976610
2018-05-10,79.078,79.096,75.001,77.615,1210317
2018-05-11,77.926,79.353,77.305,79.078,577682
2018-05-14,79.078,80.212,77.835,79.902,311811
2018-05-15,79.645,79.992,77.853,77.926,635742
2018-05-16,78.218,79.041,76.757,77.066,636034
2018-05-17,76.719,80.321,76.446,79.005,786578
2018-05-18,79.115,79.261,76.244,76.792,441945
2018-05-21,76.975,78.805,76.426,78.805,671883
2018-05-22,78.622,78.622,76.098,76.098,849381
2018-05-23,75.878,76.664,74.763,75.586,573328
2018-05-24,75.97,78.109,75.97,77.377,620770
2018-05-25,77.944,78.548,76.116,76.957,659005
2018-05-28,77.89,78.401,76.957,78.401,244902
2018-05-29,77.726,77.798,74.873,74.946,1057163
2018-05-30,74.745,75.86,73.831,74.507,2621247
2018-06-01,74.507,75.275,73.465,74.946,554423
2018-06-04,75.586,76.975,75.166,76.135,467374
2018-06-05,77.249,79.316,76.829,79.316,1030116
2018-06-06,79.334,82.735,78.933,80.907,1968708
2018-06-07,82.278,82.68,79.444,79.992,834678
2018-06-08,79.536,80.321,78.622,79.864,867371
2018-06-11,79.974,80.358,77.835,77.835,573363
2018-06-12,77.999,79.627,77.066,79.536,562213
2018-06-13,79.536,79.536,77.615,78.439,706477
2018-06-14,77.981,78.474,77.158,77.999,686168
2018-06-15,78.091,78.256,76.536,76.957,1972656
2018-06-18,77.158,78.346,74.598,74.964,498017
2018-06-19,74.049,75.256,73.319,73.831,1023156
2018-06-20,74.617,76.208,74.617,75.239,598320
2018-06-21,75.55,77.104,74.526,75.878,1062671
2018-06-22,76.153,76.939,75.111,75.695,1085983
2018-06-25,75.146,76.574,74.983,75.422,337496
2018-06-26,75.239,77.505,75.221,76.463,564429
2018-06-27,76.153,76.519,74.343,75.239,529726
2018-06-28,74.964,77.066,74.232,75.422,765156
2018-06-29,76.519,76.975,75.878,76.847,666551
2018-07-02,75.733,76.135,74.781,74.781,294260
2018-07-03,75.038,76.792,75.038,76.774,384199
2018-07-04,76.153,79.773,76.061,79.773,448432
2018-07-05,79.444,80.157,76.792,76.792,571913
2018-07-06,77.085,78.31,76.481,77.524,600094
2018-07-09,78.567,78.567,75.605,76.17,362910
2018-07-10,76.609,77.56,75.769,77.085,481231
2018-07-11,76.975,76.975,75.422,75.422,449235
2018-07-12,75.769,75.878,74.032,74.232,591619
2018-07-13,75.111,75.146,74.049,74.946,428449
2018-07-16,74.964,75.439,74.16,74.16,301122
2018-07-17,74.781,76.792,74.087,76.683,702299
2018-07-18,76.792,77.194,76.263,76.847,581623
2018-07-19,76.98,79.351,76.885,79.351,941304
2018-07-20,79.919,83.37,79.351,82.479,2045511
2018-07-23,82.687,85.797,82.119,84.944,823312
2018-07-24,84.963,86.84,84.11,85.967,774931
2018-07-25,85.987,88.546,83.769,88.072,801851
2018-07-26,88.167,90.082,87.693,89.571,973617
2018-07-27,90.025,90.025,88.034,88.414,410447
2018-07-30,88.471,90.48,88.072,90.405,553325
2018-07-31,90.348,90.348,87.655,87.825,807810
2018-08-01,88.167,88.604,87.03,88.224,531339
2018-08-02,88.224,88.489,86.764,86.973,619698
2018-08-03,87.143,89.096,87.143,88.907,454591
2018-08-06,88.792,88.907,87.295,88.451,302390
2018-08-07,88.604,88.925,87.276,88.243,423021
2018-08-08,88.338,88.604,87.788,88.338,473514
2018-08-09,88.186,89.475,87.674,89.475,407942
2018-08-10,88.262,89.021,86.84,87.219,1033169
2018-08-13,87.219,91.466,85.721,90.366,1602405
2018-08-14,91.011,93.249,90.689,92.717,990146
2018-08-16,91.959,93.362,90.499,93.002,1368317
2018-08-17,93.097,93.23,89.874,90.746,810467
2018-08-20,90.992,93.817,90.916,92.528,624436
2018-08-21,92.889,92.889,91.466,92.092,653792
2018-08-22,92.092,94.044,91.713,93.097,882734
2018-08-23,93.04,94.102,91.636,91.636,800057
2018-08-24,91.58,93.4,90.726,93.362,501627
2018-08-27,93.381,94.708,93.381,94.044,518710
2018-08-28,94.044,95.751,92.282,94.803,761196
2018-08-29,94.784,96.557,93.684,95.42,709557
2018-08-30,95.657,96.273,92.472,93.57,1063890
2018-08-31,92.623,94.424,91.485,93.135,866719
2018-09-03,93.381,95.467,93.04,94.424,420626
2018-09-04,94.803,95.751,92.812,93.021,597815
2018-09-05,93.097,97.552,92.149,96.7,1126946
2018-09-06,96.604,97.078,94.557,95.894,1130712
2018-09-07,95.894,98.214,95.373,97.031,821907
2018-09-10,97.647,98.401,95.277,96.462,471384
2018-09-11,96.888,99.405,96.51,99.405,1274269
2018-09-12,99.405,100.45,97.221,98.834,1638479
2018-09-13,99.54,100.97,97.078,98.028,963476
2018-09-14,98.736,98.736,94.253,94.253,677348
2018-09-17,94.044,96.036,93.666,95.23,1114442
2018-09-18,95.277,96.415,94.633,94.898,896391
2018-09-19,95.846,95.894,91.959,93.381,1582596
2018-09-20,93.856,94.177,91.485,91.959,1362912
2018-09-21,92.85,94.12,91.201,92.566,7733447
2018-09-24,92.585,96.036,92.585,95.42,978958
2018-09-25,95.561,99.405,94.946,94.946,1221297
2018-09-26,95.087,95.42,92.282,94.946,971176
2018-09-27,94.993,97.078,94.14,96.841,1097962
2018-09-28,95.751,97.221,94.007,95.751,846284
2018-10-01,96.604,98.401,96.178,97.363,716040
2018-10-02,95.846,96.794,93.23,93.817,1070954
2018-10-03,94.329,94.946,92.926,93.552,331466
2018-10-04,93.381,94.69,92.547,94.12,855166
2018-10-05,94.519,94.519,91.865,92.263,1075798
2018-10-08,92.433,92.717,87.977,90.499,864208
2018-10-09,90.215,92.756,90.063,92.756,1117743
2018-10-10,92.756,92.756,88.868,89.608,912028
2018-10-11,88.072,90.139,86.84,88.755,1271205
2018-10-12,89.874,91.769,89.001,91.296,1298052
2018-10-15,91.296,91.409,89.399,90.518,382770
2018-10-16,90.822,92.566,89.589,92.566,563797
2018-10-17,93.324,93.343,89.418,90.196,615952
2018-10-18,90.48,90.765,87.598,89.115,823658
2018-10-19,89.267,89.571,87.693,88.964,612298
2018-10-22,89.001,89.532,87.788,88.565,651441
2018-10-23,87.693,88.451,86.271,86.271,757891
2018-10-24,86.707,87.655,85.891,86.745,859471
2018-10-25,85.513,86.12,83.427,83.73,1293664
2018-10-26,83.73,84.129,80.298,80.431,1052141
2018-10-29,80.829,84.11,80.45,84.11,1106370
2018-10-30,83.825,86.157,83.483,86.157,1618573
2018-10-31,86.366,87.997,86.309,87.447,1198480
2018-11-02,88.546,89.362,87.864,88.641,1088176
2018-11-05,88.641,91.466,88.243,91.182,603808
2018-11-06,91.599,92.699,90.082,91.485,973110
2018-11-07,90.632,92.623,90.632,92.547,758692
2018-11-08,92.623,92.623,88.641,89.115,1321446
2018-11-09,88.944,91.959,87.75,91.428,989276
2018-11-13,92.168,92.756,90.177,90.651,900985
2018-11-14,90.101,94.234,90.101,92.717,932720
2018-11-15,93.836,94.253,92.11,92.547,530319
2018-11-16,92.547,94.083,91.505,93.856,898464
2018-11-19,94.14,96.51,93.002,96.51,1058940
2018-11-20,95.751,96.604,94.234,95.846,974007
2018-11-21,95.988,98.549,95.846,97.125,1303842
2018-11-22,96.7,99.59,95.277,99.169,645620
2018-11-23,98.647,100.01,96.32,96.841,617585
2018-11-26,96.888,98.5,95.42,95.941,537259
2018-11-27,96.273,100.21,94.803,100.21,1423618
2018-11-28,99.88,104.76,99.78,104.19,1071259
2018-11-29,104.76,107.41,104.38,106.99,1338883
2018-11-30,106.89,106.89,103.53,104.38,1980205
2018-12-03,105.23,106.51,101.68,103.43,1278746
2018-12-04,102.3,103.62,101.34,103.24,1153787
2018-12-05,101.44,104.94,101.11,104.76,510594
2018-12-06,102.86,103.81,101.73,101.91,669395
2018-12-07,102.25,103.66,100.3,101.29,476147
2018-12-10,100.77,102.82,99.78,99.78,583659
2018-12-11,100.68,101.68,98.214,100.49,850742
2018-12-12,101.25,105.33,100.4,105.23,1380887
2018-12-13,105.23,108.41,104.19,107.6,1417139
2018-12-14,106.18,107.65,104.94,105.95,626952
2018-12-17,105.28,105.75,101.73,101.73,690770
2018-12-18,101.91,103.14,100.3,101.11,1295046
2018-12-19,101.44,103.76,100.54,102.53,1048066
2018-12-20,101.68,104.23,101.11,102.1,934100
2018-12-21,101.91,102.96,96.225,98.687,1868835
2018-12-27,100.11,102.05,99.169,100.77,483298
2018-12-28,100.54,102.82,100.49,102.53,537712
2019-01-02,102.53,102.53,99.54,100.63,618723
2019-01-03,100.97,101.25,96.415,96.462,935979
2019-01-04,97.647,98.5,96.557,98.264,729600
2019-01-07,99.257,101.91,99.07,101.91,857758
2019-01-08,101.91,103.71,100.87,102.86,763794
2019-01-09,103.53,103.62,101.96,103.24,691185
2019-01-10,102.39,103.66,100.11,103.34,1555579
2019-01-11,103.9,106.84,103.9,104.67,1859743
2019-01-14,103.71,105.14,102.48,104.28,801849
2019-01-15,105.33,106.08,103.9,105.33,707238
2019-01-16,105.51,106.37,104.52,106.18,779720
2019-01-17,105.8,105.95,104,104.52,749745
2019-01-18,105.43,106.08,104.62,105.85,679642
2019-01-21,106.08,106.08,103.81,104.67,418947
2019-01-22,104.47,106.37,104.1,105.28,969117
2019-01-23,104.99,107.93,104.52,107.84,743471
2019-01-24,107.13,107.65,101.91,102.34,1570867
2019-01-25,102.86,103.05,101.44,102.05,1742565
2019-01-28,102.43,102.57,98.5,99.69,1513651
2019-01-29,99.83,101.29,98.834,100.35,1047975
2019-01-30,100.54,101.01,97.837,99.54,860697
2019-01-31,100.01,101.25,98.785,99.257,974974
2019-02-01,99.306,100.25,98.785,99.54,478973
2019-02-04,99.64,100.4,97.458,98.401,649593
2019-02-05,97.647,99.444,97.647,99.07,629117
2019-02-06,98.972,100.73,98.923,100.68,727088
2019-02-07,100.35,100.68,97.268,99.07,665091
2019-02-08,98.313,99.021,97.647,97.929,588433
2019-02-11,97.837,100.59,97.458,97.458,663485
2019-02-12,97.695,99.64,97.695,98.923,426393
2019-02-13,99.306,99.54,96.32,96.794,649134
2019-02-14,97.647,98.785,97.031,98.549,935366
2019-02-15,97.837,99.356,97.411,97.978,712195
2019-02-18,97.742,98.264,96.415,96.51,437933
2019-02-19,96.7,97.458,95.657,95.657,734759
2019-02-20,96.51,99.54,96.273,99.54,679081
2019-02-21,99.07,99.88,97.695,99.208,717830
2019-02-22,98.647,101.11,98.647,100.11,684271
2019-02-25,100.3,101.25,99.021,100.68,541246
2019-02-26,100.11,100.82,99.257,100.4,623685
2019-02-27,100.11,100.59,97.268,97.411,613560
2019-02-28,97.929,98.451,95.894,96.604,1137358
2019-03-01,97.174,97.552,95.467,95.467,557942
2019-03-04,96.036,98.126,94.557,96.225,768731
2019-03-05,95.941,97.6,95.941,96.131,382117
2019-03-06,96.32,97.647,95.751,97.647,461383
2019-03-07,97.221,98.264,96.51,96.841,502041
2019-03-08,96.462,98.077,95.467,97.647,562755
2019-03-11,98.028,98.451,96.794,97.363,684203
2019-03-12,98.313,98.451,96.557,97.078,840475
2019-03-13,96.652,97.078,96.036,96.604,732392
2019-03-14,97.078,97.268,96.225,96.557,423945
2019-03-15,97.174,99.021,96.462,96.747,2485427
2019-03-18,97.552,98.077,96.036,96.036,475669
2019-03-19,96.557,97.174,96.178,96.7,396102
2019-03-20,96.225,96.652,94.519,95.751,643542
2019-03-21,96.178,96.178,94.766,95.988,535830
2019-03-22,95.894,96.51,94.803,94.803,640423
2019-03-25,94.329,94.946,93.002,93.097,528173
2019-03-26,93.476,94.197,93.002,93.969,436149
2019-03-27,94.576,94.576,91.959,93.116,567380
2019-03-28,93.04,93.476,92.793,93.343,587300
2019-03-29,93.76,94.14,92.528,92.566,798830
2019-04-01,93.76,94.946,92.585,94.746,507702
2019-04-02,95.04,95.988,93.856,94.31,516388
2019-04-03,95.42,98.647,94.708,98.165,688881
2019-04-04,97.929,98.401,96.036,96.036,723548
2019-04-05,96.273,97.88,93.077,93.077,636118
2019-04-08,93.57,94.519,92.926,94.083,694897
2019-04-09,94.14,95.751,93.684,94.993,856459
2019-04-10,95.324,96.841,94.898,96.747,617739
2019-04-11,96.415,96.747,95.087,95.277,683169
2019-04-12,95.609,96.604,95.183,96.415,411802
2019-04-15,96.083,96.083,94.633,95.277,656295
2019-04-16,95.514,96.32,94.993,96.32,697221
2019-04-17,96.367,98.126,96.036,97.552,639677
2019-04-18,96.984,97.315,95.704,95.894,559507
2019-04-23,96.131,97.174,96.036,96.32,389152
2019-04-24,96.32,96.652,95.561,96.083,746755
2019-04-25,95.561,95.941,93.192,95.561,853421
2019-04-26,95.277,95.373,93.476,94.064,609486
2019-04-29,94.614,94.993,93.192,94.273,459000
2019-04-30,94.31,94.462,92.793,92.832,862229
2019-05-02,93.286,93.856,92.376,92.756,432346
2019-05-06,91.959,92.414,90.898,91.789,767443
2019-05-07,92.319,92.319,88.489,88.489,663444
2019-05-08,88.395,88.735,85.797,86.574,992387
2019-05-09,86.271,86.574,82.782,83.123,1068080
2019-05-10,83.9,84.583,82.536,83.219,692295
2019-05-13,83.294,84.394,81.682,82.896,622275
2019-05-14,83.806,85.266,82.252,82.706,894993
2019-05-15,83.389,83.389,81.531,82.858,735761
2019-05-16,83.237,87.048,82.252,85.778,1075476
2019-05-17,85.626,88.717,85.38,88.054,883419
2019-05-20,88.641,88.925,86.745,87.465,874429
2019-05-21,87.257,88.262,87.067,87.825,1096880
2019-05-22,87.693,88.604,86.954,86.954,921254
2019-05-23,86.67,86.67,84.204,84.299,793714
2019-05-24,84.47,85.891,83.636,85.456,730139
2019-05-27,86.063,86.934,85.361,86.252,265001
2019-05-28,86.745,91.258,86.517,88.774,2508079
2019-05-29,87.882,89.892,87.408,89.779,1682357
2019-05-30,89.665,90.992,89.494,90.025,734907
2019-05-31,89.115,91.865,88.167,91.75,1064223
2019-06-03,91.959,92.243,90.575,91.58,472130
2019-06-04,91.959,92.016,89.968,90.348,747849
2019-06-05,90.822,91.713,89.096,89.589,871123
2019-06-06,89.096,89.874,87.882,87.94,846792
2019-06-07,87.617,88.546,84.659,85.494,1071695
2019-06-10,86.176,87.03,85.531,86.593,960959
2019-06-11,86.745,87.75,86.271,87.655,775384
2019-06-12,87.067,87.504,85.854,86.934,886038
2019-06-13,87.162,87.162,84.583,85.437,988168
2019-06-14,85.417,85.437,82.479,84.603,1150787
2019-06-17,85.02,85.114,84.375,84.963,633851
2019-06-18,84.944,86.423,83.73,86.024,1301427
2019-06-19,86.271,86.366,84.849,84.924,534745
2019-06-21,84.944,85.948,83.73,83.957,2158823
2019-06-24,84.867,86.214,84.375,85.778,1045498
2019-06-25,85.664,86.1,84.603,85.209,624676
2019-06-26,85.323,85.683,84.375,84.944,694964
2019-06-27,84.754,86.138,84.754,85.437,784654
2019-06-28,85.797,85.873,84.564,85.304,351270
2019-07-01,86.024,87.2,85.57,85.778,465883
2019-07-02,86.252,86.461,84.014,85.834,1015942
2019-07-03,85.873,91.258,85.417,90.973,2011676
2019-07-04,91.011,92.793,90.613,91.296,1294552
2019-07-05,91.125,91.561,90.177,90.726,405077
2019-07-08,89.684,91.333,89.418,90.538,807550
2019-07-09,89.911,90.538,88.072,88.451,955322
2019-07-10,88.755,90.538,88.338,88.982,1030757
2019-07-11,89.589,91.58,89.589,90.348,1216894
2019-07-12,91.011,92.472,89.874,92.282,847675
2019-07-15,91.959,93.779,90.556,91.333,900453
2019-07-16,91.656,93.059,90.726,91.58,538778
2019-07-17,91.182,91.485,90.594,91.011,1069449
2019-07-18,90.746,92.035,90.746,91.466,982070
2019-07-19,95.519,99.6,95.421,97.231,2474841
2019-07-22,97.585,97.821,96.345,97.191,535305
2019-07-23,97.683,98.136,96.522,97.565,1156112
2019-07-24,97.841,98.618,97.309,98.618,863845
2019-07-25,98.667,99.405,97.427,97.585,621188
2019-07-26,97.585,98.136,96.7,97.191,429592
2019-07-29,97.014,97.644,95.086,95.086,361240
2019-07-30,95.008,96.247,94.673,94.673,418291
2019-07-31,94.673,98.077,94.673,95.775,790852
2019-08-01,95.44,98.815,95.106,96.404,776616
2019-08-02,95.539,97.349,95.067,95.303,504143
2019-08-05,94.929,95.676,93.611,94.496,905636
2019-08-06,95.421,95.44,91.742,92.45,971644
2019-08-07,92.942,93.434,90.325,91.387,645605
2019-08-08,92.47,93.394,91.407,93.099,740601
2019-08-09,92.981,92.981,89.518,89.932,839843
2019-08-12,89.932,90.227,87.571,87.826,670459
2019-08-13,88.043,92.804,87.59,91.938,935194
2019-08-14,90.738,91.761,88.338,88.613,1019132
2019-08-16,90.01,91.348,86.607,87.079,846658
2019-08-19,88.613,89.951,87.256,88.653,405229
2019-08-20,88.397,88.633,86.862,87.866,774787
2019-08-21,87.551,89.971,87.551,88.377,478497
2019-08-22,88.535,89.243,87.649,88.043,418516
2019-08-23,88.476,89.617,86.882,88.377,642143
2019-08-26,87.551,88.987,86.075,88.397,570525
2019-08-27,88.456,88.771,84.501,87.177,2217893
2019-08-28,88.141,88.495,85.623,88.495,825380
2019-08-29,88.102,90.345,87.315,87.551,613301
2019-08-30,87.866,89.991,87.472,89.164,809757
2019-09-02,89.735,90.719,89.046,90.01,359139
2019-09-03,89.518,89.518,86.666,87.276,531505
2019-09-04,87.512,88.535,85.584,85.918,748428
2019-09-05,86.567,87.433,85.544,85.977,461676
2019-09-06,86.095,86.646,85.525,86.528,605914
2019-09-09,87.059,89.991,86.567,89.715,1390671
2019-09-10,89.814,93.198,89.223,92.961,1222680
2019-09-11,92.529,93.217,91.801,92.883,606647
2019-09-12,92.961,93.316,90.01,91.309,882969
2019-09-13,92.076,92.666,91.387,92.115,361386
2019-09-16,91.486,92.627,90.856,92.47,1509813
2019-09-17,92.47,93.65,89.027,90.207,1401117
2019-09-18,90.738,92.214,90.719,92.056,860804
2019-09-19,91.112,93.276,91.112,93.06,675358
2019-09-20,92.509,95.224,92.45,95.224,1983668
2019-09-23,94.594,95.696,93.945,95.224,615891
2019-09-24,95.716,98.273,94.83,97.113,644852
2019-09-25,96.601,96.621,94.929,96.286,905927
2019-09-26,96.444,97.742,95.617,96.778,634834
2019-09-27,96.896,97.546,95.814,96.267,309804
2019-09-30,96.936,97.565,95.913,97.093,565271
2019-10-01,97.506,98.214,95.932,96.955,407076
2019-10-02,96.031,96.759,95.027,96.188,715694
2019-10-03,95.263,98.667,95.263,97.978,920114
2019-10-04,98.175,101.03,98.175,100.24,996749
2019-10-07,100.34,100.34,98.519,99.159,380954
2019-10-08,99.06,100.88,98.716,100.88,619776
2019-10-09,101.13,101.77,99.85,101.32,511210
2019-10-10,101.13,101.18,98.913,100.29,401504
2019-10-11,100,100.83,99.011,100,344465
2019-10-14,100.29,100.29,99.11,99.454,866762
2019-10-15,100.19,100.24,98.864,99.75,480601
2019-10-16,99.356,101.47,99.208,100.39,504362
2019-10-17,101.13,101.22,99.405,100.88,336007
2019-10-18,100.54,103.14,100.09,102.8,645074
2019-10-21,102.6,105.45,102.01,104.62,1104303
2019-10-22,104.67,106.14,103.83,106.09,831415
2019-10-23,105.26,106.73,105.01,106.24,900938
2019-10-24,104.77,105.6,100.88,102.26,1032848
2019-10-25,101.91,102.7,101.03,101.18,499254
2019-10-28,101.67,104.37,101.67,103.88,463626
2019-10-29,103.88,104.86,103.09,104.77,780201
2019-10-30,104.37,104.77,103,104.47,457550
2019-10-31,105.06,105.06,101.42,102.7,826886
2019-11-04,103.88,106.59,102.95,106.59,736942
2019-11-05,106.19,107.27,105.5,107.27,570330
2019-11-06,106.14,107.23,105.26,105.75,453966
2019-11-07,106.54,106.88,103.59,104.13,644447
2019-11-08,103.63,104.62,103.19,103.78,730355
2019-11-12,104.08,104.18,99.208,100.39,1140120
2019-11-13,100.73,101.08,99.159,100.78,632802
2019-11-14,100.63,101.32,99.405,100.39,547136
2019-11-15,100.24,102.16,99.8,100.63,687445
2019-11-18,100.59,101.32,98.962,99.9,521297
2019-11-19,99.306,99.8,95.44,95.657,1124789
2019-11-20,95.421,95.598,91.565,95.224,1588244
2019-11-21,94.437,94.437,92.273,92.607,771934
2019-11-22,92.509,93.945,92.273,92.666,671036
2019-11-25,92.588,94.181,92.352,92.666,946842
2019-11-26,92.863,93.001,91.663,91.919,1739453
2019-11-27,92.096,92.509,90.758,91.486,673773
2019-11-28,91.486,91.722,90.541,90.856,354866
2019-11-29,90.856,91.387,90.679,91.387,520039
2019-12-02,92.096,92.096,88.731,89.991,936128
2019-12-03,89.538,89.892,87.748,87.807,660528
2019-12-04,88.456,89.459,86.41,87.059,621250
2019-12-05,87.079,87.964,85.741,86.213,777604
2019-12-06,78.599,82.259,76.337,80.783,3551424
2019-12-09,80.96,81.255,79.189,80.449,936459
2019-12-10,80.547,80.567,78.206,79.662,1250671
2019-12-11,80.035,81.255,79.406,80.252,718277
2019-12-12,80.665,82.632,80.134,82.593,1233443
2019-12-13,83.242,84.58,82.691,84.265,1163470
2019-12-16,84.403,84.403,82.259,82.298,784107
2019-12-17,82.337,83.537,81.904,83.164,995121
2019-12-18,83.518,83.695,82.259,82.927,708671
2019-12-19,83.026,84.01,82.868,83.951,837099
2019-12-20,84.069,84.482,82.534,82.731,1819191
2019-12-23,82.908,84.246,82.888,83.754,509883
2019-12-27,84.088,85.092,84.088,84.541,364434
2019-12-30,84.58,84.993,83.852,84.423,440568
2020-01-02,85.092,85.859,84.305,85.544,655362
2020-01-03,85.092,85.229,83.419,84.324,741274
2020-01-07,84.482,84.58,80.822,80.96,1583492
2020-01-08,80.685,81.295,79.976,80.212,803925
2020-01-09,81.354,83.321,80.96,83.282,1242244
2020-01-10,83.616,84.147,83.144,84.049,652730
2020-01-13,84.58,85.033,84.049,84.915,1421243
2020-01-14,84.619,85.033,83.164,83.99,2409919
2020-01-15,83.636,84.265,83.282,83.695,2288969
2020-01-16,84.029,84.6,83.439,84.187,1071080
2020-01-17,83.616,85.19,83.616,84.836,717283
2020-01-20,84.364,84.836,84.324,84.344,485056
2020-01-21,84.246,84.797,83.478,83.557,832653
2020-01-22,84.324,84.6,83.616,83.616,659092
2020-01-23,83.518,85.367,83.518,84.088,1488530
2020-01-24,84.462,85.092,84.128,84.128,598822
2020-01-27,83.419,84.069,81.235,81.235,984853
2020-01-28,81.649,81.865,79.858,80.291,1529442
2020-01-29,80.567,80.822,77.438,77.989,1591314
2020-01-30,74.763,76.71,73.582,74.763,1972274
2020-01-31,74.763,74.881,73.307,74.428,1696498
2020-02-03,74.251,74.369,70.651,71.811,2032884
2020-02-04,72.362,73.779,72.107,73.228,1085023
2020-02-05,73.287,75.589,72.697,75.373,1280322
2020-02-06,75.628,76.415,72.618,72.697,976912
2020-02-07,72.697,73.543,71.615,73.543,807452
2020-02-10,72.933,73.051,70.867,71.379,1656461
2020-02-11,71.32,72.795,69.824,72.677,2429280
2020-02-12,72.795,73.543,72.126,73.228,1146638
2020-02-13,73.189,73.366,71.516,73.366,629589
2020-02-14,73.779,75.412,73.779,74.763,1414264
2020-02-17,75.53,75.845,74.29,74.566,374660
2020-02-18,73.779,75.215,73.582,74.271,1245133
2020-02-19,74.271,74.546,72.067,72.244,1642549
2020-02-20,72.303,72.52,71.32,71.693,1323312
2020-02-21,71.359,72.52,71.261,72.107,870776
2020-02-24,70.926,71.143,68.25,68.664,1043561
2020-02-25,68.664,69.136,67.188,67.208,1448143
2020-02-26,67.168,67.522,64.827,65.516,1543343
2020-02-27,65.083,65.535,58.728,59.908,1404219
2020-02-28,58.531,58.787,54.144,57.685,3090225
2020-03-02,60.499,61.187,58.59,59.574,2071394
2020-03-03,60.794,61.778,59.633,61.246,1833953
2020-03-04,60.991,60.991,58.079,58.079,1724539
2020-03-05,59.417,59.613,55.639,55.934,1771476
2020-03-06,55.344,55.58,52.649,53.455,1815030
2020-03-09,49.186,55.206,48.478,53.357,3178920
2020-03-10,54.951,55.364,50.229,50.583,2239559
2020-03-11,50.878,51.626,45.349,45.713,2154124
2020-03-12,43.736,45.192,41.316,42.733,2411364
2020-03-13,43.677,50.543,42.713,44.936,2802910
2020-03-16,44.946,48.497,41.975,47.218,2982840
2020-03-17,48.832,50.662,46.727,48.655,2929913
2020-03-18,49.186,50.563,46.235,47.091,2134472
2020-03-19,47.71,49.875,46.943,49.678,1888948
2020-03-20,51.842,52.806,50.839,51.724,3586229
2020-03-23,51.153,52.511,48.31,48.91,1402558
2020-03-24,51.645,51.744,48.851,49.284,1571265
2020-03-25,51.567,51.606,48.871,50.366,1364742
2020-03-26,49.875,52.039,49.284,52.039,1544174
2020-03-27,52.039,52.452,50.583,51.094,1725338
2020-03-30,51.508,52.472,49.894,51.626,1488715
2020-03-31,52.137,54.793,51.508,54.793,2861580
2020-04-01,53.121,55.029,52.137,54.675,1984324
2020-04-02,57.134,61.64,56.465,59.22,4229846
2020-04-03,60.007,62.801,58.61,59.869,7632254
2020-04-06,62.21,62.958,60.518,62.761,2423839
2020-04-07,63.745,66.814,63.745,63.843,2719843
2020-04-08,64.138,65.339,62.171,63.745,2204738
2020-04-09,64.827,65.496,62.171,63.804,2043737
2020-04-14,64.925,65.004,62.997,64.001,2548104
2020-04-15,64.532,64.532,60.912,60.991,1858152
2020-04-16,59.358,60.341,58.236,59.023,3293472
2020-04-17,60.499,60.774,59.181,60.243,2225033
2020-04-20,60.991,61.404,59.259,60.892,1748798
2020-04-21,60.204,60.204,57.252,58.039,1271119
2020-04-22,58.039,60.302,56.583,59.869,1596594
2020-04-23,60.499,60.794,59.495,60.459,1493083
2020-04-24,60.105,60.499,59.771,59.849,921970
2020-04-27,60.479,60.479,57.548,58.472,1126987
2020-04-28,58.649,60.302,57.292,59.535,1156533
2020-04-29,60.027,60.971,58.846,60.42,1726167
2020-04-30,60.971,62.368,60.695,61.345,2532488
2020-05-04,60.145,60.282,58.472,58.551,1374166
2020-05-05,58.826,60.164,58.826,59.515,1351262
2020-05-06,59.023,59.023,56.583,57.587,3529463
2020-05-07,57.764,60.243,56.859,59.869,1490853
2020-05-08,60.381,62.171,60.066,61.797,1348932
2020-05-11,61.797,62.683,61.089,61.896,914271
2020-05-12,61.974,63.942,61.699,63.489,1436871
2020-05-13,63.155,63.292,61.187,61.719,1157521
2020-05-14,61.423,61.719,58.905,60.381,1469491
2020-05-15,61.325,61.876,59.397,59.672,978879
2020-05-18,60.597,63.548,60.499,63.411,1445821
2020-05-19,64.197,64.532,62.525,62.761,1381698
2020-05-20,62.368,63.843,62.014,63.509,1397284
2020-05-21,63.194,63.411,62.25,62.643,830948
2020-05-22,62.368,62.505,61.482,61.482,627154
2020-05-25,62.25,62.742,61.856,62.033,202277
2020-05-26,63.155,65.398,62.86,64.788,1278428
2020-05-27,65.221,68.368,64.925,65.457,1864327
2020-05-28,65.457,67.562,64.63,66.362,1262536
2020-05-29,65.909,66.086,64.197,65.673,2458221
2020-06-01,66.696,66.893,65.417,66.598,620535
2020-06-02,66.637,66.893,65.221,66.696,1649213
2020-06-03,66.893,68.408,66.716,67.64,1565957
2020-06-04,67.64,67.975,66.735,67.719,1215949
2020-06-05,67.818,72.205,67.759,71.497,2498059
