Date;Close
2017-03-14;90.9000015258789
2017-03-15;91.5100021362305
2017-03-16;90.1999969482422
2017-03-17;89.5899963378906
2017-03-20;89.1600036621094
2017-03-21;88.4100036621094
2017-03-22;88.7399978637695
2017-03-23;88.6100006103516
2017-03-24;89.3499984741211
2017-03-27;89.0199966430664
2017-03-28;89.7399978637695
2017-03-29;89.7799987792969
2017-03-30;90.2600021362305
2017-03-31;89.5199966430664
2017-04-03;89.1100006103516
2017-04-04;89.2799987792969
2017-04-05;88.4000015258789
2017-04-06;88.5599975585938
2017-04-07;88.7300033569336
2017-04-10;88.7399978637695
2017-04-11;89.6800003051758
2017-04-12;89.9499969482422
2017-04-13;89.0199966430664
2017-04-17;89.2099990844727
2017-04-18;89.1999969482422
2017-04-19;89.6500015258789
2017-04-20;91.2099990844727
2017-04-21;91.9400024414062
2017-04-24;92.8099975585938
2017-04-25;92.9899978637695
2017-04-26;93.5
2017-04-27;94.2399978637695
2017-04-28;94.8199996948242
2017-05-01;94.7900009155273
2017-05-02;94.25
2017-05-03;94.1100006103516
2017-05-04;94.7600021362305
2017-05-05;95.7399978637695
2017-05-08;95.7300033569336
2017-05-09;96.0100021362305
2017-05-10;108.160003662109
2017-05-11;108.580001831055
2017-05-12;109.089996337891
2017-05-15;110.900001525879
2017-05-16;111.76000213623
2017-05-17;105.23999786377
2017-05-18;106.930000305176
2017-05-19;107.639999389648
2017-05-22;108.389999389648
2017-05-23;109.01000213623
2017-05-24;112.309997558594
2017-05-25;113.830001831055
2017-05-26;112.129997253418
2017-05-30;112.849998474121
2017-05-31;113.330001831055
2017-06-01;113.870002746582
2017-06-02;114.519996643066
2017-06-05;114.690002441406
2017-06-06;113.690002441406
2017-06-07;115.370002746582
2017-06-08;114.290000915527
2017-06-09;110.459999084473
2017-06-12;108.900001525879
2017-06-13;109.980003356934
2017-06-14;110.019996643066
2017-06-15;110.529998779297
2017-06-16;110.51000213623
2017-06-19;113.650001525879
2017-06-20;113.470001220703
2017-06-21;113.169998168945
2017-06-22;112.620002746582
